unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
66281935,2025-09-27T00:37:14.000,2025-09-27T01:30:32.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365.0,50-36 UTOPIA PARKWAY,UTOPIA PARKWAY,184 STREET,56 AVENUE,184 STREET,56 AVENUE,ADDRESS,FRESH MEADOWS,UTOPIA PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:30:34.000,11 QUEENS,4055950046.0,QUEENS,1041717.0,210401.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74399202015436,-73.79261097847301,"
,  
(40.74399202015436, -73.79261097847301)"
66279198,2025-09-27T00:37:10.000,2025-09-27T01:07:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10027.0,2249 ADAM CLAYTON POWELL JR BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,WEST  132 STREET,WEST  133 STREET,WEST  132 STREET,WEST  133 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:07:09.000,10 MANHATTAN,1019170002.0,MANHATTAN,999493.0,235699.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8136019139021,-73.94493301337819,"
,  
(40.8136019139021, -73.94493301337819)"
66277665,2025-09-27T00:37:05.000,2025-09-27T00:39:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032.0,601W WEST  172 STREET,WEST  172 STREET,ST NICHOLAS AVENUE,BROADWAY,ST NICHOLAS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  172 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T00:39:58.000,12 MANHATTAN,,MANHATTAN,1001367.0,246621.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.843576241842456,-73.93813512162343,"
,  
(40.843576241842456, -73.93813512162343)"
66278950,2025-09-27T00:36:59.000,2025-09-27T01:09:23.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11414.0,137-36 81 STREET,81 STREET,DEAD END,149 AVENUE,DEAD END,149 AVENUE,ADDRESS,HOWARD BEACH,81 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,2025-09-27T01:09:25.000,10 QUEENS,4113860018.0,QUEENS,1024699.0,183339.0,ONLINE,Unspecified,QUEENS,Car,,,,,,,40.66980754192125,-73.85418859012962,"
,  
(40.66980754192125, -73.85418859012962)"
66279442,2025-09-27T00:36:58.000,2025-09-27T01:18:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10454.0,370 EAST  143 STREET,EAST  143 STREET,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,ADDRESS,BRONX,EAST  143 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:18:48.000,01 BRONX,2023040001.0,BRONX,1005903.0,235393.0,MOBILE,Unspecified,BRONX,,,,,,,,40.81274864402764,-73.9217771925311,"
,  
(40.812748644027636, -73.9217771925311)"
66280096,2025-09-27T00:36:57.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10002.0,229 CHRYSTIE STREET,CHRYSTIE STREET,STANTON STREET,2 AVENUE,STANTON STREET,2 AVENUE,ADDRESS,NEW YORK,CHRYSTIE STREET,,In Progress,,,,03 MANHATTAN,1004277504.0,MANHATTAN,986676.0,202759.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.723202995922456,-73.99124770125584,"
,  
(40.723202995922456, -73.99124770125584)"
66287348,2025-09-27T00:36:48.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385.0,60-53 LINDEN STREET,LINDEN STREET,60 PLACE,FRESH POND ROAD,60 PLACE,FRESH POND ROAD,ADDRESS,RIDGEWOOD,LINDEN STREET,,In Progress,,,,05 QUEENS,4035250056.0,QUEENS,1011889.0,197729.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70935401456975,-73.90030726364047,"
,  
(40.70935401456975, -73.90030726364047)"
66283997,2025-09-27T00:36:35.000,2025-09-27T00:45:30.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10014.0,190 WEST    4 STREET,WEST    4 STREET,JONES STREET,BARROW STREET,JONES STREET,BARROW STREET,ADDRESS,NEW YORK,WEST    4 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-09-27T00:45:33.000,02 MANHATTAN,1005907502.0,MANHATTAN,983691.0,206220.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73270291197262,-74.0020169960858,"
,  
(40.73270291197262, -74.0020169960858)"
66284482,2025-09-27T00:36:32.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385.0,2116 GREENE AVENUE,GREENE AVENUE,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,ADDRESS,RIDGEWOOD,GREENE AVENUE,,In Progress,,,,05 QUEENS,4033717501.0,QUEENS,1009906.0,197966.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71001049521502,-73.9074589544682,"
,  
(40.71001049521502, -73.9074589544682)"
66286455,2025-09-27T00:36:27.000,2025-09-27T00:43:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10452.0,1308 JEROME AVENUE,JEROME AVENUE,GERARD AVENUE,EAST CLARKE PLACE,GERARD AVENUE,EAST CLARKE PLACE,ADDRESS,BRONX,JEROME AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-09-27T00:43:21.000,04 BRONX,2028390005.0,BRONX,1006632.0,244698.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83828639437494,-73.91911259619394,"
,  
(40.83828639437494, -73.91911259619394)"
66277869,2025-09-27T00:36:18.000,2025-09-27T00:46:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002.0,190 ORCHARD STREET,ORCHARD STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,ORCHARD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:46:14.000,03 MANHATTAN,1004120010.0,MANHATTAN,987532.0,202366.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7221240298181,-73.98815969518985,"
,  
(40.7221240298181, -73.98815969518985)"
66284479,2025-09-27T00:36:13.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10026.0,2200 8 AVENUE,8 AVENUE,WEST  118 STREET,WEST  119 STREET,WEST  118 STREET,WEST  119 STREET,ADDRESS,NEW YORK,8 AVENUE,,In Progress,,,2025-09-27T02:38:06.000,10 MANHATTAN,1019240062.0,MANHATTAN,996947.0,232961.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80609089050502,-73.95413589086918,"
,  
(40.80609089050502, -73.95413589086918)"
66281515,2025-09-27T00:36:10.000,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10467.0,2214 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,HOLLAND AVENUE,,In Progress,,,2025-09-27T02:49:31.000,11 BRONX,2043450016.0,BRONX,1021423.0,252011.0,MOBILE,Unspecified,BRONX,,,,,,,,40.8583085240189,-73.86561820142104,"
,  
(40.8583085240189, -73.86561820142104)"
66281773,2025-09-27T00:36:09.000,,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10012.0,165 BLEECKER STREET,BLEECKER STREET,THOMPSON STREET,SULLIVAN STREET,THOMPSON STREET,SULLIVAN STREET,ADDRESS,NEW YORK,BLEECKER STREET,,In Progress,,,,02 MANHATTAN,1005390040.0,MANHATTAN,984204.0,204751.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72867088423207,-74.00016596816835,"
,  
(40.72867088423207, -74.00016596816835)"
66285966,2025-09-27T00:36:03.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:06.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66287425,2025-09-27T00:36:01.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463.0,69 STEVENSON PLACE,STEVENSON PLACE,BEND,SEDGWICK AVENUE,BEND,SEDGWICK AVENUE,ADDRESS,BRONX,STEVENSON PLACE,,In Progress,,,,08 BRONX,2032460100.0,BRONX,1013426.0,260807.0,ONLINE,Unspecified,BRONX,,,,,,,,40.88248088690103,-73.89448932614043,"
,  
(40.88248088690103, -73.89448932614043)"
66279247,2025-09-27T00:35:53.000,2025-09-27T00:50:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249.0,53 KENT AVENUE,KENT AVENUE,NORTH   11 STREET,NORTH   10 STREET,NORTH   11 STREET,NORTH   10 STREET,ADDRESS,BROOKLYN,KENT AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-09-27T00:50:08.000,01 BROOKLYN,3022950007.0,BROOKLYN,995480.0,202466.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72239198643452,-73.95948593480641,"
,  
(40.72239198643452, -73.95948593480641)"
66283930,2025-09-27T00:35:51.000,2025-09-27T00:58:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,655 WEST  160 STREET,WEST  160 STREET,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  160 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:58:41.000,12 MANHATTAN,1021360098.0,MANHATTAN,999307.0,244152.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.83680331008733,-73.94558598899529,"
,  
(40.83680331008733, -73.94558598899529)"
66282936,2025-09-27T00:35:34.000,,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,10009.0,432 EAST   13 STREET,EAST   13 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   13 STREET,,In Progress,,,2025-09-27T02:03:12.000,03 MANHATTAN,1004400024.0,MANHATTAN,989173.0,205343.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73029440965772,-73.98223736510921,"
,  
(40.730294409657716, -73.98223736510921)"
66286698,2025-09-27T00:35:27.000,2025-09-27T00:54:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11417.0,137-09 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,PITKIN AVENUE,VAN WICKLEN ROAD,PITKIN AVENUE,VAN WICKLEN ROAD,ADDRESS,OZONE PARK,CROSS BAY BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T00:54:38.000,10 QUEENS,4115290051.0,QUEENS,1027776.0,184076.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67181584567338,-73.84309181950769,"
,  
(40.67181584567338, -73.84309181950769)"
66288369,2025-09-27T00:35:17.000,2025-09-27T00:45:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211.0,310 GRAHAM AVENUE,GRAHAM AVENUE,AINSLIE STREET,DEVOE STREET,AINSLIE STREET,DEVOE STREET,ADDRESS,BROOKLYN,GRAHAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:45:04.000,01 BROOKLYN,3027710001.0,BROOKLYN,999732.0,199117.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.713193367677775,-73.94415385436038,"
,  
(40.713193367677775, -73.94415385436038)"
66282481,2025-09-27T00:35:15.000,2025-09-27T00:55:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11203.0,3602 CLARENDON ROAD,CLARENDON ROAD,BROOKLYN AVENUE,EAST   37 STREET,BROOKLYN AVENUE,EAST   37 STREET,ADDRESS,BROOKLYN,CLARENDON ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:55:51.000,17 BROOKLYN,3049530001.0,BROOKLYN,1000113.0,173765.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64360720800508,-73.94283919861006,"
,  
(40.64360720800508, -73.94283919861006)"
66282168,2025-09-27T00:35:13.000,2025-09-27T00:45:34.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10002.0,190 ORCHARD STREET,ORCHARD STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,ORCHARD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:45:38.000,03 MANHATTAN,1004120010.0,MANHATTAN,987532.0,202366.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7221240298181,-73.98815969518985,"
,  
(40.7221240298181, -73.98815969518985)"
66284485,2025-09-27T00:35:11.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368.0,48-16 111 STREET,111 STREET,48 AVENUE,49 AVENUE,48 AVENUE,49 AVENUE,ADDRESS,CORONA,111 STREET,,In Progress,,,,04 QUEENS,4020040047.0,QUEENS,1024932.0,211336.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74665150173492,-73.8531795109334,"
,  
(40.74665150173492, -73.8531795109334)"
66287410,2025-09-27T00:35:11.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377.0,50 AVENUE,50 AVENUE,50 AVENUE,64 STREET,50 AVENUE,64 STREET,INTERSECTION,,,,In Progress,,,2025-09-27T02:21:11.000,02 QUEENS,,QUEENS,1011453.0,207822.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.737058189941614,-73.90183910114906,"
,  
(40.737058189941614, -73.90183910114906)"
66279457,2025-09-27T00:35:11.000,2025-09-27T01:14:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11436.0,148 STREET,148 STREET,LINDEN BOULEVARD,115 AVENUE,LINDEN BOULEVARD,115 AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:14:38.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
66282988,2025-09-27T00:35:11.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,1928 LORING PLACE,LORING PLACE,WEST BURNSIDE AVENUE,WEST  179 STREET,WEST BURNSIDE AVENUE,WEST  179 STREET,ADDRESS,BRONX,LORING PLACE,,In Progress,,,2025-09-27T02:14:09.000,05 BRONX,2032210017.0,BRONX,1007953.0,250741.0,PHONE,Unspecified,BRONX,,,,,,,,40.85486919642486,-73.91431721089252,"
,  
(40.85486919642486, -73.91431721089252)"
66277604,2025-09-27T00:34:50.000,2025-09-27T01:12:55.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,10011.0,126 WEST   13 STREET,WEST   13 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   13 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:12:59.000,02 MANHATTAN,1006080026.0,MANHATTAN,984721.0,207809.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73706433046593,-73.99830041620608,"
,  
(40.73706433046593, -73.99830041620608)"
66278429,2025-09-27T00:34:39.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:05.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66282221,2025-09-27T00:34:27.000,2025-09-27T01:13:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10011.0,113 WEST   13 STREET,WEST   13 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   13 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:13:04.000,02 MANHATTAN,1006090052.0,MANHATTAN,984803.0,207770.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.736957280362695,-73.99800452584279,"
,  
(40.736957280362695, -73.99800452584279)"
66283931,2025-09-27T00:34:24.000,2025-09-27T00:40:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467.0,3185 WEBSTER AVENUE,WEBSTER AVENUE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,WEBSTER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:40:26.000,07 BRONX,2033530036.0,BRONX,1018757.0,257247.0,MOBILE,Unspecified,BRONX,,,,,,,,40.87269056387463,-73.875228917563,"
,  
(40.87269056387463, -73.875228917563)"
66286029,2025-09-27T00:34:20.000,,NYPD,New York City Police Department,Urinating in Public,,Park/Playground,11232.0,SUNSET PARK,SUNSET PARK,42 STREET,43 STREET,42 STREET,43 STREET,PLACE,BROOKLYN,SUNSET PARK,,In Progress,,,,07 BROOKLYN,3009210001.0,BROOKLYN,983184.0,175376.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64804319715383,-74.00384148403383,"
,  
(40.64804319715383, -74.00384148403383)"
66283251,2025-09-27T00:34:15.000,,DSNY,Department of Sanitation,Dumpster Complaint,Overflowing dumpster,Sidewalk,10303.0,21 RONALD AVENUE,RONALD AVENUE,BOWLES AVENUE,PULASKI AVENUE,BOWLES AVENUE,PULASKI AVENUE,ADDRESS,STATEN ISLAND,RONALD AVENUE,,In Progress,,,,01 STATEN ISLAND,5011680010.0,STATEN ISLAND,942935.0,167974.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62763000953048,-74.14883906757625,"
,  
(40.62763000953048, -74.14883906757625)"
66281445,2025-09-27T00:34:15.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026.0,114 WEST  116 STREET,WEST  116 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  116 STREET,,In Progress,,,2025-09-27T02:07:48.000,10 MANHATTAN,1018250041.0,MANHATTAN,997935.0,231612.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.802386781867945,-73.95056978725694,"
,  
(40.802386781867945, -73.95056978725694)"
66284430,2025-09-27T00:34:12.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11105.0,22-27 33 STREET,33 STREET,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,ADDRESS,ASTORIA,33 STREET,,In Progress,,,,01 QUEENS,4008320020.0,QUEENS,1009099.0,221573.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.774808089520434,-73.91028258555102,"
,  
(40.774808089520434, -73.91028258555102)"
66282519,2025-09-27T00:33:52.000,2025-09-27T00:56:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11203.0,BROOKLYN AVENUE,BROOKLYN AVENUE,BROOKLYN AVENUE,CLARENDON ROAD,BROOKLYN AVENUE,CLARENDON ROAD,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:56:16.000,17 BROOKLYN,,BROOKLYN,1000069.0,173764.0,PHONE,Unspecified,BROOKLYN,Van,,,,,,,40.643604541919245,-73.94299775069646,"
,  
(40.643604541919245, -73.94299775069646)"
66277679,2025-09-27T00:33:38.000,2025-09-27T00:44:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211.0,310 GRAHAM AVENUE,GRAHAM AVENUE,AINSLIE STREET,DEVOE STREET,AINSLIE STREET,DEVOE STREET,ADDRESS,BROOKLYN,GRAHAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:44:54.000,01 BROOKLYN,3027710001.0,BROOKLYN,999732.0,199117.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.713193367677775,-73.94415385436038,"
,  
(40.713193367677775, -73.94415385436038)"
66284472,2025-09-27T00:33:38.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,1715 CORNELIA STREET,CORNELIA STREET,MYRTLE AVENUE,SENECA AVENUE,MYRTLE AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,CORNELIA STREET,,In Progress,,,,05 QUEENS,4034610053.0,QUEENS,1010466.0,194448.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70035277782792,-73.90545273540567,"
,  
(40.700352777827916, -73.90545273540567)"
66277713,2025-09-27T00:33:20.000,2025-09-27T00:57:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10307.0,225 ELLIS STREET,ELLIS STREET,WEIR LANE,MAIN STREET,WEIR LANE,MAIN STREET,ADDRESS,STATEN ISLAND,ELLIS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T00:58:00.000,03 STATEN ISLAND,5079980130.0,STATEN ISLAND,915172.0,126929.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.51479698515648,-74.24843667559824,"
,  
(40.51479698515648, -74.24843667559824)"
66282971,2025-09-27T00:33:15.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:07.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66286980,2025-09-27T00:33:13.000,2025-09-27T01:02:37.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10455.0,607 CONCORD AVENUE,CONCORD AVENUE,EAST  150 STREET,EAST  151 STREET,EAST  150 STREET,EAST  151 STREET,ADDRESS,BRONX,CONCORD AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-09-27T01:02:39.000,01 BRONX,2026420022.0,BRONX,1009819.0,236051.0,PHONE,Unspecified,BRONX,Other,,,,,,,40.81454420340667,-73.90762790233684,"
,  
(40.81454420340667, -73.90762790233684)"
66280960,2025-09-27T00:33:08.000,2025-09-27T01:04:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002.0,475 FDR DRIVE,FDR DRIVE,GRAND STREET,DELANCEY STREET PEDESTRIAN OVPS,GRAND STREET,DELANCEY STREET PEDESTRIAN OVPS,ADDRESS,NEW YORK,FRANKLIN D ROOSEVELT DRIVE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:04:58.000,03 MANHATTAN,1003210001.0,MANHATTAN,990529.0,199304.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.713717955776616,-73.9773504270496,"
,  
(40.713717955776616, -73.9773504270496)"
66280707,2025-09-27T00:32:53.000,2025-09-27T01:13:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011.0,126 WEST   13 STREET,WEST   13 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   13 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:13:11.000,02 MANHATTAN,1006080026.0,MANHATTAN,984721.0,207809.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73706433046593,-73.99830041620608,"
,  
(40.73706433046593, -73.99830041620608)"
66279269,2025-09-27T00:32:46.000,2025-09-27T01:29:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458.0,2415 BATHGATE AVENUE,BATHGATE AVENUE,EAST  187 STREET,EAST  188 STREET,EAST  187 STREET,EAST  188 STREET,ADDRESS,BRONX,BATHGATE AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-09-27T01:29:16.000,06 BRONX,2030570034.0,BRONX,1014790.0,251590.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85717844327085,-73.88959863685311,"
,  
(40.857178443270854, -73.88959863685311)"
66281947,2025-09-27T00:32:41.000,2025-09-27T00:50:57.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11414.0,156-18 78 STREET,78 STREET,156 AVENUE,157 AVENUE,156 AVENUE,157 AVENUE,ADDRESS,HOWARD BEACH,78 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,2025-09-27T00:51:01.000,10 QUEENS,4139407501.0,QUEENS,1024436.0,180373.0,ONLINE,Unspecified,QUEENS,Car,,,,,,,40.661667739499805,-73.85515433583713,"
,  
(40.661667739499805, -73.85515433583713)"
66285975,2025-09-27T00:32:38.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435.0,95-08 147 PLACE,147 PLACE,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,JAMAICA,147 PLACE,,In Progress,,,,12 QUEENS,4100270010.0,QUEENS,1038156.0,193824.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69851469268568,-73.80559476948645,"
,  
(40.698514692685684, -73.80559476948645)"
